82.393349	51.512387	0.408150	-0.288814
106.752686	55.383030	-0.232219	0.442803
61.937220	88.984132	-0.320088	-0.384114
56.129583	85.637794	0.156157	-0.474989
63.030055	88.638275	-0.427326	-0.259601
78.164433	77.878379	-0.160311	0.473603
68.377589	70.145672	0.477669	-0.147758
86.613823	40.888300	-0.424553	0.264112
103.907113	42.817227	-0.499171	0.028786
97.019438	115.401103	-0.493666	0.079335
76.961906	18.602952	-0.330471	-0.375219
6.306719	102.230053	-0.315052	0.388255
110.450002	71.366044	0.377485	-0.327880
45.010857	28.450595	0.426939	0.260237
101.049957	41.456134	0.124158	0.484340
52.051994	51.252184	-0.403616	-0.295117
54.799552	123.450427	-0.137749	0.480651
50.839958	7.373566	0.039453	-0.498441
55.674591	50.127940	-0.410782	0.285059
15.770796	73.284507	-0.465892	0.181508
124.717773	52.397446	0.484313	-0.124262
121.844492	6.790117	0.186396	0.463958
62.939017	118.517762	-0.162893	-0.472722
105.247010	120.360796	-0.472734	-0.162857
127.385989	106.848666	0.309455	0.392731
91.975570	65.808261	-0.346070	0.360882
109.076465	56.048567	0.363024	-0.343822
35.520107	5.856272	0.030484	-0.499070
27.574757	83.889950	-0.436591	-0.243697
71.083945	110.471177	-0.493412	0.080896
46.588476	126.548960	-0.191808	0.461746
108.908243	56.436340	0.266590	-0.423001
50.004202	91.123323	-0.099513	0.489997
20.302995	124.672918	-0.329590	-0.375992
87.347248	95.272383	-0.482475	-0.131217
112.295727	31.923218	0.456221	-0.204602
99.049072	26.259320	0.381747	0.322907
109.457632	59.970855	0.447174	-0.223686
86.973921	91.756833	0.389471	-0.313548
36.092273	69.602677	-0.476518	0.151428
87.672899	94.073029	-0.433665	-0.248867
86.825933	43.963289	-0.420955	0.269808
62.569907	59.713701	-0.130593	0.482644
78.426871	18.458319	-0.346793	-0.360187
75.155836	41.855910	0.366330	0.340297
45.097990	48.522556	-0.470525	0.169134
23.080174	118.355512	-0.499980	-0.004507
30.000089	122.735805	-0.328193	0.377212
59.617309	86.794492	0.043200	-0.498130
33.063121	113.710982	0.492723	0.084992
110.098524	11.989852	0.237423	-0.440035
65.789076	8.537904	-0.492708	0.085083
123.333899	29.981437	-0.177856	0.467298
6.833568	94.422577	0.114035	0.486822
32.223357	1.548072	-0.136334	-0.481054
34.187210	38.072527	-0.497927	0.045488
61.849770	50.652329	0.481493	-0.134774
72.246271	105.367965	0.366962	0.339616
8.943358	13.307203	0.484604	-0.123122
8.126752	114.475372	0.487225	-0.112301
69.138708	37.233948	-0.267026	0.422726
42.423814	68.124853	-0.019596	0.499616
39.438639	25.020517	0.181264	-0.465986
79.482019	38.164481	-0.479470	-0.141805
7.219857	9.524595	0.489292	-0.102922
109.039835	52.834754	0.140001	-0.480000
24.201648	4.294130	0.481626	0.134300
47.469943	122.462629	0.438947	-0.239427
125.520534	64.870957	-0.393949	0.307903
11.558367	4.580261	0.479145	-0.142897
84.040056	73.093507	0.408519	-0.288292
124.793383	106.221635	0.176388	-0.467854
103.822711	20.675484	-0.258096	0.428236
71.500934	88.361313	0.498860	-0.033748
84.524373	103.378020	-0.478036	0.146565
59.932181	42.172528	-0.053113	0.497171
119.873714	105.998015	-0.498968	0.032109
89.840018	84.423123	0.483941	0.125703
34.733507	105.042705	-0.481472	0.134852
41.214653	50.904854	0.391795	-0.310639
37.510142	75.356184	-0.126984	0.483606
96.737809	8.124588	0.162930	-0.472709
11.031980	36.667991	-0.118636	-0.485722
16.609200	78.921740	-0.031924	-0.498980
115.785215	105.828370	0.328421	-0.377014
25.895459	97.270080	0.458879	-0.198570
58.663027	105.420063	0.489257	-0.103090
6.739832	124.086344	-0.009701	-0.499906
23.859956	86.911935	-0.091978	0.491467
54.185242	64.444789	-0.439869	0.237729
124.518251	43.574658	0.168367	-0.470800
123.985299	11.738488	0.466726	-0.179350
95.907946	37.369899	0.350330	-0.356747
4.083409	113.971798	-0.351565	-0.355530
41.285830	115.809419	-0.499518	-0.021958
98.471071	75.835610	-0.177625	0.467386
39.252759	17.420624	0.499624	0.019398
29.426501	33.439806	0.499314	-0.026178
99.938288	27.616561	0.147190	-0.477844
18.419735	81.844170	0.367694	-0.338823
87.250272	99.043531	-0.478650	-0.144547
122.464686	54.272831	0.312084	-0.390645
12.716778	19.304814	-0.498184	-0.042581
56.741585	8.172584	0.324971	-0.379992
88.379874	9.511700	-0.052645	-0.497221
66.428680	2.676727	0.497533	-0.049608
61.932798	26.183860	0.495329	-0.068187
95.153865	28.414819	0.489191	0.103401
49.505698	103.506594	0.494775	-0.072092
29.069342	83.396990	-0.239854	-0.438714
14.291597	53.840918	0.017543	-0.499692
124.305913	52.057545	0.436620	-0.243646
6.567189	5.173114	0.374835	-0.330906
52.832454	126.738687	-0.366070	-0.340577
33.452735	122.615490	-0.212297	0.452692
89.195960	82.190050	-0.103135	-0.489248
22.451900	39.501811	0.362157	-0.344735
114.455694	52.742954	0.069705	-0.495117
114.150839	72.775828	0.290865	0.406691
63.349289	15.443450	-0.451381	0.215069
100.077636	123.747852	-0.474104	-0.158824
78.748136	79.479896	-0.084020	0.492890
23.540879	15.515422	-0.499887	0.010618
89.568843	60.091289	0.031139	-0.499029
109.693442	56.560352	0.359729	-0.347268
91.050188	79.399564	0.042312	-0.498206
90.020909	92.849582	-0.295789	-0.403124
125.667738	65.898493	-0.439047	0.239244
65.232226	4.383610	0.492912	-0.083893
109.642325	35.339398	-0.244164	0.436330
35.201297	121.411482	-0.445091	0.227803
125.501519	2.274330	-0.490410	0.097460
108.824463	39.911152	-0.063457	0.495957
73.535840	78.818448	-0.116045	0.486347
30.244256	117.670178	0.201117	0.457768
52.504912	127.786164	-0.450540	-0.216827
55.653405	40.207396	-0.067948	0.495362
15.021396	58.428926	0.371657	0.334472
90.229949	121.875471	-0.483928	0.125754
23.053416	84.139905	0.131951	0.482275
107.831905	30.525165	0.252871	-0.431342
108.564725	63.704716	0.419286	-0.272396
42.320877	94.942219	0.130172	-0.482758
106.274347	58.690084	-0.466270	0.180533
87.348535	43.421085	-0.336663	0.369673
7.234369	17.965414	-0.421044	-0.269670
41.946596	96.369727	-0.159954	0.473724
70.294246	52.510657	0.361058	-0.345886
11.791363	50.596856	0.482183	-0.132286
97.526951	102.720159	0.365989	0.340664
39.601557	14.437321	-0.499982	0.004264
81.418961	6.225177	0.071035	-0.494928
16.052129	70.431528	-0.242727	0.437131
88.916857	121.313947	-0.457427	0.201893
60.155584	69.481352	-0.266629	0.422976
111.719027	32.053204	0.451095	-0.215669
2.650996	93.420380	-0.496880	0.055767
23.652580	124.834441	0.491902	0.089625
69.927918	42.207237	0.205569	0.455787
49.303618	90.144152	-0.227593	0.445198
88.333860	86.789420	0.370100	-0.336193
28.827389	82.804894	-0.137364	0.480761
122.020429	52.448487	0.262056	-0.425825
101.483660	4.877825	-0.039877	0.498407
65.334190	52.346698	-0.408444	0.288398
91.781833	76.847254	-0.462051	-0.191074
95.870621	30.180543	-0.031097	0.499032
45.477525	102.409479	-0.444859	-0.228255
35.644583	119.554163	-0.140593	0.479827
41.788673	94.795220	-0.188588	0.463071
116.709306	54.456312	0.168672	-0.470691
30.910377	124.370319	-0.365261	0.341444
86.832221	43.491058	-0.402056	0.297239
45.019852	37.379973	-0.474683	-0.157085
76.337681	17.376643	-0.497475	-0.050189
46.150716	97.560134	-0.499784	0.014694
89.560002	124.459513	-0.491341	0.092650
8.538696	30.588485	-0.498107	0.043464
96.185113	72.265257	-0.392197	0.310132
46.231390	31.316558	0.323306	-0.381410
87.604635	9.451204	0.017169	-0.499705
112.537850	15.964752	-0.428868	-0.257045
23.056543	120.621757	0.205322	-0.455898
9.416685	15.953476	0.454268	0.208904
0.985074	113.125456	-0.498049	-0.044127
83.227326	53.990401	0.471966	-0.165069
92.122244	115.504612	-0.387560	0.315907
50.601738	96.437305	-0.118689	0.485709
6.466283	48.326388	0.139585	0.480121
89.296834	121.821735	-0.480083	0.139715
117.861671	4.871561	0.046540	0.497829
49.949920	15.918632	0.106652	-0.488493
39.200196	127.365302	-0.361398	0.345531
10.136059	48.480257	0.409188	-0.287341
22.490888	51.480498	0.486205	-0.116639
12.693735	48.663092	0.287024	-0.409411
52.565114	127.977353	0.428579	0.257527
96.189229	80.301978	-0.488503	0.106607
77.797691	81.448596	0.104799	0.488894
52.120913	127.381819	-0.354121	-0.352985
117.522675	89.702407	-0.144475	-0.478672
113.888886	85.874984	0.489932	-0.099835
56.159048	49.850552	-0.373327	0.332606
31.214262	124.695429	-0.334835	0.371330
89.522249	91.700526	-0.433263	-0.249566
10.325964	117.134970	0.452533	-0.212636
66.485933	4.658718	0.499627	0.019322
53.599777	95.593642	0.382450	-0.322074
117.683465	50.741321	-0.046873	-0.497798
28.259055	8.477216	-0.499618	-0.019545
47.236057	1.620106	0.498812	-0.034448
21.195995	89.602212	0.338649	-0.367854
28.055491	123.078281	-0.214063	0.451860
36.754770	78.193320	-0.424534	-0.264142
100.904113	85.348683	-0.202948	0.456960
54.920403	85.165685	0.244620	-0.436075
52.109467	38.170110	-0.318434	0.385487
54.779201	97.926229	0.208675	-0.454373
66.969239	2.168917	0.459074	-0.198120
92.929951	55.550772	-0.157695	0.474481
122.545113	105.672745	-0.482170	-0.132333
29.574191	34.151223	0.499930	0.008349
123.054428	92.262098	-0.277255	-0.416089
16.634367	58.624516	0.499472	-0.022962
65.070339	83.493568	-0.499140	-0.029309
58.098371	68.338968	-0.492064	0.088728
94.009579	99.832482	-0.397032	-0.303917
77.755747	24.908890	-0.487470	-0.111232
108.026772	29.865473	0.274313	-0.418034
105.985128	9.745232	0.153991	-0.475696
76.896305	31.462865	-0.439756	-0.237939
125.363734	66.472156	-0.348528	0.358508
77.611153	89.806926	-0.430027	0.255102
52.937390	126.183220	-0.375616	-0.330019
16.798192	78.964675	0.012453	-0.499845
126.292253	16.232684	0.476015	0.153004
59.903721	68.647197	-0.110583	0.487618
87.279631	87.798463	0.462504	-0.189973
49.599278	15.671033	0.161558	-0.473180
27.770169	37.242107	0.488009	0.108847
57.497366	50.523411	-0.313022	0.389894
9.502075	112.608622	0.497915	0.045615
47.079654	121.677738	0.429915	-0.255291
78.362843	79.518585	-0.010357	0.499893
63.503099	44.271894	-0.030347	0.499078
55.750305	31.896995	-0.093860	-0.491111
10.138502	48.875338	0.430052	-0.255059
41.900071	102.857742	-0.322128	0.382405
60.012330	41.507633	-0.034642	0.498799
52.951033	27.614150	-0.249108	0.433526
36.705260	48.379832	-0.084660	0.492781
72.859292	3.963556	0.452411	0.212896
118.276612	51.418136	-0.283086	-0.412143
62.310622	74.072298	-0.448469	0.221079
71.556375	77.656683	-0.349566	0.357497
66.876932	44.553846	0.452430	0.212854
91.722560	77.557389	0.431295	0.252953
103.795433	80.331932	0.465551	-0.182380
45.772613	82.662324	0.167021	0.471279
50.742384	115.612027	0.331101	-0.374663
96.316585	30.455553	-0.131102	0.482506
54.009573	94.980191	0.257036	-0.428874
59.371820	27.270703	0.453479	-0.210610
62.167910	2.331858	0.385525	-0.318388
52.514447	27.872703	-0.225143	0.446442
72.791310	47.207257	-0.383109	0.321290
87.060426	93.203220	-0.438680	-0.239917
35.085536	105.860073	-0.429589	0.255838
114.717846	52.191941	0.028492	-0.499188
61.138187	4.006138	-0.313495	0.389514
78.429104	33.906880	-0.458079	-0.200408
35.081627	105.183032	-0.486621	0.114890
111.205475	41.471547	0.087836	-0.492224
25.903496	66.045962	0.375935	-0.329655
52.846140	78.997220	-0.484274	0.124412
108.222339	56.324047	0.277831	-0.415704
83.877158	89.127307	-0.419741	0.271694
120.264888	55.454306	-0.304138	0.396863
42.186642	67.696936	-0.087958	0.492203
43.886840	96.395603	-0.038468	0.498518
38.338731	127.703347	-0.382483	0.322036
17.735892	118.244895	0.379008	0.326119
99.098144	60.555376	0.124313	-0.484300
77.282371	25.500172	0.147766	0.477666
19.585058	115.266556	-0.492418	0.086742
71.671057	93.749911	0.481111	0.136134
82.601253	31.314833	0.311994	-0.390717
38.965499	126.536966	-0.359809	0.347185
81.490748	108.631015	-0.495690	-0.065509
101.626090	107.128946	0.042105	-0.498224
38.952991	106.125273	0.138148	-0.480536
8.352841	13.667037	0.484847	-0.122160
50.146295	117.437686	0.250129	-0.432938
114.814451	108.943098	-0.308706	0.393320
98.172113	60.659326	0.028616	-0.499180
63.576131	57.740650	-0.273272	-0.418715
46.372257	125.512782	-0.284892	0.410897
125.212137	86.240912	0.063863	0.495905
24.121423	28.382623	0.043227	-0.498128
63.417164	97.277704	0.484439	0.123769
1.135600	49.805981	0.489501	-0.101926
44.898768	102.636881	-0.485420	-0.119864
77.778747	88.102494	-0.478440	0.145241
13.530289	79.118989	0.496270	-0.060963
127.877246	13.514530	0.404574	0.293803
86.551641	42.916499	-0.334753	0.371403
43.684602	82.616508	-0.069325	0.495171
106.950387	9.626394	0.100885	-0.489716
89.644868	64.221416	-0.493641	0.079488
23.192316	16.098628	-0.498716	0.035812
84.681805	107.709867	-0.489832	0.100323
71.798803	74.251618	0.254500	-0.430383
61.804248	49.916145	0.487293	-0.112008
28.251753	123.640299	-0.360257	0.346721
22.917120	15.432791	-0.485109	0.121117
82.316672	69.048117	0.389265	0.313803
12.908568	39.531218	-0.470426	0.169408
55.611385	77.370264	-0.457272	0.202243
122.975232	85.240103	-0.257877	0.428368
58.637010	65.029279	-0.190933	0.462109
112.452009	31.737803	0.442338	-0.233104
42.127541	48.975405	0.219611	-0.449190
97.673893	109.050062	-0.001098	0.499999
119.495871	121.279058	-0.427469	0.259365
0.106171	62.177677	-0.419637	0.271855
32.106359	65.507804	0.410216	-0.285871
28.449475	113.500431	-0.213141	0.452295
67.990498	55.443637	-0.412995	0.281843
55.998753	84.507684	0.121700	-0.484963
34.887684	64.485958	0.240699	-0.438251
90.853951	122.651953	-0.422599	0.267227
97.136565	16.851014	0.130544	0.482658
88.060734	120.806042	-0.495831	0.064436
116.132036	107.892437	-0.461585	0.192195
29.729674	123.582448	-0.312798	0.390073
124.456995	52.139699	0.413352	-0.281318
99.665816	25.504396	-0.385491	-0.318429
88.079804	86.522954	0.339174	-0.367371
125.202183	86.923495	0.186385	-0.463962
35.886113	123.525196	-0.036470	0.498668
71.816481	88.130186	0.499373	-0.025035
51.407406	37.828169	-0.320224	0.384001
63.208016	55.251434	0.006610	0.499956
56.686317	71.862140	0.447754	-0.222522
108.916454	72.331449	0.172641	-0.469249
16.054971	84.808658	-0.455188	0.206892
19.236020	115.640059	0.400417	-0.299444
58.755882	77.148224	-0.183401	0.465150
121.313866	101.996963	-0.441351	-0.234967
53.624446	96.150432	0.377907	-0.327393
50.673511	5.793257	0.223479	-0.447278
54.605624	98.325393	0.188358	-0.463164
81.795245	43.501587	-0.267675	-0.422315
36.713252	11.944526	-0.350514	-0.356566
60.934525	67.014487	0.030155	0.499090
27.974897	112.487440	-0.197780	0.459220
2.874645	67.040593	-0.466930	0.178818
41.964770	94.928686	0.253337	-0.431069
111.148018	59.792039	0.299865	-0.400101
105.060222	89.822537	0.296152	0.402857
51.820174	126.433098	-0.283545	-0.411828
126.588286	56.889201	-0.003564	0.499987
92.432747	76.213609	-0.465982	-0.181276
64.969834	53.969572	-0.070696	0.494977
86.475974	32.127839	0.363173	-0.343664
2.558652	92.507030	-0.499339	-0.025694
125.157337	63.997026	-0.472012	0.164940
15.970435	98.218523	-0.363762	-0.343041
61.161955	47.664122	0.395576	-0.305809
104.237104	93.620945	0.499470	0.023011
85.449040	107.063860	-0.499966	0.005866
10.216597	117.354534	0.430209	-0.254794
124.628937	105.716873	0.213620	-0.452069
115.312465	107.942164	-0.410868	0.284934
37.854917	127.883562	-0.419901	0.271446
98.996635	118.408335	0.006138	-0.499962
103.115910	37.012898	0.490921	0.094851
88.666578	91.794176	-0.392759	-0.309420
104.200763	18.779493	-0.422472	0.267428
85.592102	94.718878	-0.185033	-0.464503
72.260947	23.176761	-0.136380	-0.481041
99.638603	28.451859	0.164201	-0.472269
8.106731	13.600215	0.491105	-0.093894
126.088486	94.688313	0.451137	0.215581
89.589826	92.253114	-0.363186	-0.343651
61.429239	79.709538	0.454823	0.207693
35.521094	30.810955	0.150346	0.476861
78.561145	4.975549	0.153513	0.475851
55.075120	123.726169	-0.149278	0.477196
127.889483	13.179355	0.433977	0.248322
3.653656	46.768822	-0.238140	0.439647
96.250022	72.209718	-0.275862	0.417013
53.062179	92.236880	0.484078	0.125172
35.500446	62.820977	0.488426	-0.106958
32.024437	65.642925	0.337311	-0.369082
8.647740	101.584091	0.119531	0.485502
35.576319	115.669546	0.434037	-0.248217
10.886752	50.927437	0.474705	-0.157019
8.648575	107.038955	-0.290001	0.407308
4.220801	112.373807	-0.343287	0.363530
84.254432	65.808172	0.073590	-0.494555
88.269136	6.529679	-0.477953	0.146838
17.363607	91.333753	0.033783	-0.498857
60.362203	51.879133	0.024803	-0.499384
35.306347	87.110698	0.027131	-0.499263
61.743343	49.782024	0.464989	-0.183806
6.764449	49.626160	0.296916	0.402295
66.593166	4.789012	0.499594	-0.020144
10.865276	25.971728	-0.320910	-0.383427
88.430275	95.530712	-0.487763	-0.109942
30.621749	18.067075	0.242973	-0.436994
97.020220	7.395045	0.055028	-0.496963
8.978271	9.364845	0.499995	-0.002247
127.135999	43.260925	0.254112	-0.430612
102.983526	93.990440	0.487928	-0.109209
84.731038	108.479450	-0.498136	-0.043131
64.941675	87.955795	-0.103454	-0.489180
63.118213	119.416041	-0.295322	-0.403466
17.265712	91.351110	0.046178	-0.497863
48.791959	33.534479	0.163480	0.472519
79.925017	86.590360	0.289461	0.407691
74.715101	6.591940	-0.073308	-0.494597
112.984092	32.143185	0.356324	-0.350761
96.515148	38.821914	-0.138068	0.480559
33.958357	123.024680	-0.271092	0.420130
85.517994	18.663196	0.499886	0.010686
96.336879	73.029744	-0.241451	0.437837
94.106348	72.797147	0.378739	0.326430
84.811897	102.644014	-0.498130	-0.043205
89.513458	121.179592	0.464905	-0.184020
67.975669	21.077404	0.393858	-0.308020
7.251536	4.445340	0.462208	-0.190692
71.428329	93.283228	0.484960	0.121711
82.499011	43.198948	-0.230608	-0.443644
126.034703	102.637184	-0.291805	0.406017
108.637733	85.816371	0.213143	0.452294
50.243899	75.179587	0.006545	0.499957
95.521534	73.336339	-0.355704	0.351389
82.259948	26.321112	0.479152	-0.142876
75.831796	5.830014	-0.362034	-0.344864
19.033605	27.869771	0.083109	-0.493044
18.254112	126.489773	0.485849	0.118113
51.759860	115.809730	0.389706	-0.313256
100.671674	126.073548	-0.072983	-0.494645
1.607588	50.404974	0.488424	-0.106966
69.273192	37.978787	-0.297810	0.401633
64.090976	51.445031	-0.493173	0.082344
54.486707	64.376919	-0.464660	0.184639
91.318602	42.259570	-0.236734	0.440406
62.515010	59.615454	-0.010421	0.499891
113.807426	52.173493	0.174036	-0.468734
83.734289	50.664003	-0.094247	-0.491037
15.743083	57.732684	0.309971	0.392324
122.334119	52.615989	0.278922	-0.414973
27.147212	41.006213	-0.499990	0.003210
53.064138	127.146154	-0.464264	-0.185630
89.674335	10.105745	-0.434025	0.248238
10.300575	14.359644	-0.018424	-0.499660
22.725180	39.810329	0.249537	-0.433280
55.126531	99.568229	0.285975	-0.410144
52.284724	127.515081	0.418581	0.273477
118.846085	65.481974	0.083528	-0.492974
92.528311	119.930658	-0.475100	0.155821
65.838957	2.774500	0.487059	-0.113020
23.675360	39.469722	-0.463495	-0.187542
17.124341	58.507099	0.476666	0.150962
86.020509	41.413406	-0.288634	0.408277
122.839724	85.294321	-0.252064	0.431814
62.665548	18.950563	-0.249053	-0.433558
49.405083	102.240578	0.498630	0.036985
64.333715	92.856566	0.060396	-0.496339
43.299211	117.474664	0.206393	-0.455414
57.990679	89.009750	-0.372722	-0.333284
86.654033	42.899266	-0.319630	0.384495
36.146821	12.673253	0.090172	-0.491802
10.568686	113.129559	0.497524	-0.049702
49.186037	103.725618	0.497003	0.054660
99.298650	60.239351	0.229429	-0.444255
6.757582	43.069696	0.303506	0.397347
98.111745	76.692496	-0.119940	0.485401
102.931019	120.505925	0.304060	0.396923
53.086736	88.369625	0.067774	-0.495385
56.304821	95.683927	0.041422	0.498281
95.146129	28.510851	0.499237	0.027606
93.289883	88.152062	0.318652	0.385306
24.295455	122.912639	0.003150	0.499990
52.003003	27.519459	-0.286414	0.409838
126.569440	65.938509	-0.356393	0.350691
51.888545	127.714065	0.368056	0.338430
64.992806	3.459434	0.498655	0.036656
18.047562	24.563311	-0.064550	-0.495816
43.421630	68.737153	0.093457	-0.491188
96.443204	36.488233	0.322843	-0.381802
106.501555	9.711400	0.065154	-0.495737
97.318066	91.580467	0.274555	0.417875
41.440923	48.348043	0.203471	-0.456727
30.084169	16.713130	0.499726	0.016546
45.158618	63.492280	0.212767	-0.452471
127.511962	64.490113	-0.456662	0.203616
50.338681	93.976077	0.285036	-0.410798
114.242562	78.319937	0.414596	-0.279482
32.809441	113.591549	0.499000	0.031604
58.792721	13.409301	0.472562	0.163356
103.030018	63.832681	0.316885	0.386761
51.591211	15.551153	0.038466	-0.498518
118.086457	80.920236	-0.453509	-0.210547
127.143069	124.214014	-0.271552	0.419833
10.425455	20.337736	0.250076	0.432969
101.978787	63.480523	0.299342	0.400493
38.456640	75.025270	-0.051255	0.497366
43.298084	43.953355	0.471672	0.165907
97.859205	104.026270	-0.353081	0.354025
25.182497	84.869106	0.184284	0.464800
19.509854	115.048080	-0.494819	0.071793
0.148486	63.245019	-0.367879	0.338622
93.164183	1.336618	-0.441540	0.234611
99.007329	28.304370	0.126278	-0.483791
66.447037	13.189591	0.332300	-0.373600
9.881296	47.946211	0.406902	-0.290570
32.699841	33.638810	0.134252	-0.481639
51.703088	93.026121	0.224017	-0.447008
43.372925	124.078306	-0.479995	0.140015
95.115184	50.028896	-0.152745	-0.476098
34.997727	5.958761	0.018603	-0.499654
78.959337	26.762584	-0.482763	-0.130152
54.565821	33.485701	-0.363646	-0.343164
108.578548	59.515844	0.484484	-0.123593
55.062312	84.496021	-0.295962	0.402997
118.174443	50.320352	-0.070103	-0.495061
91.820558	120.311995	-0.364000	0.342789
44.186923	11.549646	-0.063018	-0.496013
51.141210	81.579407	0.131924	-0.482282
106.365711	116.670135	0.064706	0.495795
52.209678	127.514153	-0.467802	-0.176526
125.720715	86.750062	0.282160	-0.412778
59.965185	67.814481	-0.219438	0.449274
60.074756	67.036959	0.060901	0.496277
7.373173	119.325412	-0.405536	0.292473
71.422888	88.983235	0.497956	0.045160
120.045324	9.525593	0.437354	-0.242325
116.134644	108.019126	-0.445280	0.227433
54.860224	84.116263	0.228764	-0.444598
22.250659	106.751278	-0.331884	-0.373969
103.435320	64.234500	0.250098	0.432956
78.703523	35.199826	-0.414912	-0.279013
22.178522	127.875462	0.495360	-0.067961
51.518227	126.789259	-0.379619	-0.325407
118.259067	4.758594	-0.043084	0.498140
64.785728	88.506648	-0.065755	-0.495657
12.397486	5.634183	0.470647	-0.168795
45.009446	38.424868	-0.483396	-0.127781
46.192788	81.714894	0.176136	0.467949
94.532283	69.657150	-0.247409	0.434498
79.292800	26.735198	-0.486293	-0.116273
106.731181	55.680645	-0.280201	0.414111
20.190121	62.111109	-0.044085	-0.498053
95.398075	61.031311	0.389232	-0.313845
93.468015	48.792868	-0.292820	0.405286
40.508518	123.161934	-0.307048	0.394615
41.101838	64.873981	0.489292	-0.102926
41.181676	83.441435	-0.407974	0.289063
9.497222	9.313807	0.493126	-0.082626
88.770849	93.000561	-0.439164	-0.239028
109.499513	99.489902	0.094878	0.490916
53.811087	88.243147	0.151977	-0.476343
11.190175	59.924450	0.243801	0.436533
126.938795	65.051032	-0.420228	0.270940
59.741619	90.029734	-0.147140	-0.477860
46.958014	124.795259	-0.310071	0.392245
35.217203	61.199252	0.315958	-0.387519
93.309319	0.737234	-0.467236	0.178019
17.667988	119.066807	0.233789	0.441976
58.103725	68.203625	-0.495285	0.068504
37.220209	41.032670	-0.195880	0.460034
11.646084	57.535665	0.323482	0.381260
11.853768	59.865959	0.025291	0.499360
59.389177	119.287656	0.070318	0.495031
6.674853	123.280941	-0.060246	-0.496357
108.686565	85.745697	0.035530	0.498736
15.825903	21.359105	-0.450898	0.216081
121.131831	52.549294	0.236532	-0.440514
124.410440	84.623746	0.024660	0.499392
102.681701	104.138500	-0.494281	-0.075408
76.997513	55.516815	0.123437	0.484524
68.403527	101.466774	0.195055	0.460384
51.078472	116.487996	0.407477	-0.289763
97.212668	73.920049	-0.357938	0.349114
98.922957	25.278051	0.236757	0.440393
33.619240	87.290107	0.485348	0.120157
24.446131	66.555201	-0.360446	0.346524
111.116909	60.185832	0.329709	-0.375888
56.954972	120.137955	-0.036416	-0.498672
35.396958	64.513587	0.278140	-0.415497
56.039365	98.707020	0.335740	-0.370512
20.189957	78.704567	-0.359463	0.347543
34.615715	55.925258	0.077497	0.493958
39.914802	122.579659	-0.321182	0.383200
